A,B,C,D
3.0125e+05,1.4438e+12,41.805,-72.25
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.806,-72.249
3.0125e+05,1.4438e+12,41.806,-72.249
3.0125e+05,1.4438e+12,41.806,-72.249
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.806,-72.249
3.0125e+05,1.4438e+12,41.806,-72.249
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.805,-72.246
3.0125e+05,1.4438e+12,41.805,-72.246
3.0125e+05,1.4438e+12,41.805,-72.246
3.0125e+05,1.4438e+12,41.805,-72.246
3.0125e+05,1.4438e+12,41.802,-72.242
3.0125e+05,1.4438e+12,41.805,-72.245
3.0125e+05,1.4438e+12,41.805,-72.245
3.0125e+05,1.4438e+12,41.805,-72.245
3.0125e+05,1.4438e+12,41.805,-72.245
3.0125e+05,1.4438e+12,41.805,-72.245
3.0125e+05,1.4438e+12,41.804,-72.243
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.8,-72.239
3.0125e+05,1.4438e+12,41.8,-72.239
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.811,-72.255
3.0125e+05,1.4438e+12,41.806,-72.255
3.0125e+05,1.4438e+12,41.806,-72.255
3.0125e+05,1.4438e+12,41.806,-72.255
3.0125e+05,1.4438e+12,41.806,-72.255
3.0125e+05,1.4438e+12,41.806,-72.255
3.0125e+05,1.4438e+12,41.809,-72.255
3.0125e+05,1.4438e+12,41.809,-72.255
3.0125e+05,1.4438e+12,41.809,-72.255
3.0125e+05,1.4438e+12,41.809,-72.255
3.0125e+05,1.4438e+12,41.799,-72.24
3.0125e+05,1.4438e+12,41.809,-72.255
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.799,-72.242
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.806,-72.248
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.242
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.242
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.8,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.244
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.799,-72.241
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.805,-72.252
3.0125e+05,1.4438e+12,41.807,-72.253
3.0125e+05,1.4438e+12,41.807,-72.253
