A,B,C,D
5.5509e+05,1.4918e+12,41.806,-72.258
5.5509e+05,1.4918e+12,41.806,-72.258
5.5509e+05,1.4918e+12,41.807,-72.259
5.5509e+05,1.4918e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.807,-72.259
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.256
5.5509e+05,1.4919e+12,41.807,-72.253
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.259
5.5509e+05,1.4919e+12,41.806,-72.259
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.807,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.255
5.5509e+05,1.4919e+12,41.806,-72.253
5.5509e+05,1.4919e+12,41.808,-72.252
5.5509e+05,1.4919e+12,41.807,-72.251
5.5509e+05,1.4919e+12,41.808,-72.252
5.5509e+05,1.4919e+12,41.807,-72.251
5.5509e+05,1.4919e+12,41.808,-72.252
5.5509e+05,1.4919e+12,41.807,-72.251
5.5509e+05,1.4919e+12,41.808,-72.252
5.5509e+05,1.4919e+12,41.807,-72.251
5.5509e+05,1.4919e+12,41.807,-72.251
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.252
5.5509e+05,1.4919e+12,41.807,-72.251
5.5509e+05,1.4919e+12,41.81,-72.251
5.5509e+05,1.4919e+12,41.811,-72.25
5.5509e+05,1.4919e+12,41.814,-72.25
5.5509e+05,1.4919e+12,41.813,-72.251
5.5509e+05,1.4919e+12,41.814,-72.251
5.5509e+05,1.4919e+12,41.814,-72.251
5.5509e+05,1.4919e+12,41.814,-72.251
5.5509e+05,1.4919e+12,41.813,-72.251
5.5509e+05,1.4919e+12,41.814,-72.251
5.5509e+05,1.4919e+12,41.814,-72.251
5.5509e+05,1.4919e+12,41.812,-72.25
5.5509e+05,1.4919e+12,41.814,-72.251
5.5509e+05,1.4919e+12,41.814,-72.251
5.5509e+05,1.4919e+12,41.814,-72.251
5.5509e+05,1.4919e+12,41.813,-72.251
5.5509e+05,1.4919e+12,41.813,-72.25
5.5509e+05,1.4919e+12,41.813,-72.251
5.5509e+05,1.4919e+12,41.81,-72.248
5.5509e+05,1.4919e+12,41.809,-72.248
5.5509e+05,1.4919e+12,41.81,-72.247
5.5509e+05,1.4919e+12,41.809,-72.248
5.5509e+05,1.4919e+12,41.81,-72.247
5.5509e+05,1.4919e+12,41.807,-72.25
5.5509e+05,1.4919e+12,41.81,-72.25
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.811,-72.251
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.252
5.5509e+05,1.4919e+12,41.81,-72.251
5.5509e+05,1.4919e+12,41.814,-72.249
5.5509e+05,1.4919e+12,41.812,-72.252
5.5509e+05,1.4919e+12,41.813,-72.25
5.5509e+05,1.4919e+12,41.812,-72.252
5.5509e+05,1.4919e+12,41.813,-72.25
5.5509e+05,1.4919e+12,41.81,-72.251
5.5509e+05,1.4919e+12,41.808,-72.255
5.5509e+05,1.4919e+12,41.806,-72.256
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.805,-72.259
5.5509e+05,1.4919e+12,41.805,-72.259
5.5509e+05,1.4919e+12,41.805,-72.259
5.5509e+05,1.4919e+12,41.806,-72.259
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.4919e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.259
5.5509e+05,1.492e+12,41.807,-72.259
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.809,-72.256
5.5509e+05,1.492e+12,41.811,-72.256
5.5509e+05,1.492e+12,41.81,-72.257
5.5509e+05,1.492e+12,41.81,-72.257
5.5509e+05,1.492e+12,41.81,-72.257
5.5509e+05,1.492e+12,41.81,-72.257
5.5509e+05,1.492e+12,41.81,-72.257
5.5509e+05,1.492e+12,41.81,-72.257
5.5509e+05,1.492e+12,41.81,-72.257
5.5509e+05,1.492e+12,41.81,-72.257
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.809,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.809,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.81,-72.258
5.5509e+05,1.492e+12,41.806,-72.257
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.805,-72.258
5.5509e+05,1.492e+12,41.805,-72.259
5.5509e+05,1.492e+12,41.805,-72.259
5.5509e+05,1.492e+12,41.805,-72.259
5.5509e+05,1.492e+12,41.805,-72.259
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.806,-72.258
5.5509e+05,1.492e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.259
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.805,-72.259
5.5509e+05,1.4921e+12,41.805,-72.259
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.807,-72.252
5.5509e+05,1.4921e+12,41.808,-72.252
5.5509e+05,1.4921e+12,41.808,-72.252
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.813,-72.251
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.813,-72.25
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.813,-72.25
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.814,-72.251
5.5509e+05,1.4921e+12,41.814,-72.254
5.5509e+05,1.4921e+12,41.814,-72.254
5.5509e+05,1.4921e+12,41.814,-72.254
5.5509e+05,1.4921e+12,41.811,-72.253
5.5509e+05,1.4921e+12,41.81,-72.252
5.5509e+05,1.4921e+12,41.812,-72.251
5.5509e+05,1.4921e+12,41.81,-72.252
5.5509e+05,1.4921e+12,41.81,-72.252
5.5509e+05,1.4921e+12,41.81,-72.252
5.5509e+05,1.4921e+12,41.81,-72.252
5.5509e+05,1.4921e+12,41.81,-72.252
5.5509e+05,1.4921e+12,41.81,-72.252
5.5509e+05,1.4921e+12,41.81,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.81,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.811,-72.256
5.5509e+05,1.4921e+12,41.809,-72.257
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.805,-72.259
5.5509e+05,1.4921e+12,41.805,-72.259
5.5509e+05,1.4921e+12,41.805,-72.259
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.259
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.807,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4921e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.806,-72.258
5.5509e+05,1.4922e+12,41.805,-72.259
5.5509e+05,1.4922e+12,41.805,-72.259
5.5509e+05,1.4922e+12,41.808,-72.258
5.5509e+05,1.4922e+12,41.809,-72.257
5.5509e+05,1.4922e+12,41.809,-72.257
5.5509e+05,1.4922e+12,41.809,-72.257
5.5509e+05,1.4922e+12,41.81,-72.257
5.5509e+05,1.4922e+12,41.808,-72.257
5.5509e+05,1.4922e+12,41.806,-72.259
5.5509e+05,1.4922e+12,41.805,-72.259
5.5509e+05,1.4922e+12,41.805,-72.259
5.5509e+05,1.4922e+12,41.806,-72.259
5.5509e+05,1.4922e+12,41.805,-72.259
5.5509e+05,1.4922e+12,41.805,-72.259
5.5509e+05,1.4922e+12,41.807,-72.259
5.5509e+05,1.4922e+12,41.81,-72.257
5.5509e+05,1.4922e+12,41.81,-72.257
5.5509e+05,1.4922e+12,41.81,-72.257
5.5509e+05,1.4922e+12,41.81,-72.257
5.5509e+05,1.4922e+12,41.81,-72.257
5.5509e+05,1.4922e+12,41.809,-72.254
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.814,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.814,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
5.5509e+05,1.4922e+12,41.813,-72.251
